sp_id,sp_gq_id,age,sex
936683389,450000648,20,F
936683388,450000648,22,F
936683387,450000648,19,F
936683386,450000648,21,F
936683385,450000648,21,F
936683384,450000648,20,F
936683383,450000648,19,F
936683382,450000648,29,F
936683381,450000648,20,F
936683380,450000648,18,F
936683379,450000648,20,F
936683378,450000648,19,F
936683377,450000648,24,F
936683376,450000648,19,F
936683375,450000648,22,F
936683374,450000648,19,F
936683373,450000648,22,F
936683372,450000648,20,F
936683371,450000648,19,F
936683370,450000648,19,F
936683369,450000648,19,F
936683368,450000648,28,F
936683367,450000648,22,F
936683366,450000648,22,F
936683365,450000648,21,F
936683364,450000648,19,F
936683363,450000648,18,F
936683362,450000648,21,F
936683361,450000648,20,F
936683360,450000648,24,F
936683359,450000648,19,F
936683358,450000648,19,F
936683357,450000648,23,F
936683356,450000648,19,F
936683355,450000648,18,F
936683354,450000648,22,F
936683353,450000648,21,F
936683352,450000648,20,F
936683351,450000648,23,F
936683350,450000648,18,F
936683349,450000648,20,F
936683348,450000648,19,F
936683347,450000648,18,F
936683346,450000648,19,F
936683345,450000648,19,F
936683344,450000648,18,F
936683343,450000648,18,F
936683342,450000648,26,F
936683341,450000648,19,F
936683340,450000648,19,F
936683339,450000648,19,F
936683338,450000648,18,F
936683337,450000648,20,F
936683336,450000648,23,F
936683335,450000648,19,F
936683334,450000648,18,F
936683333,450000648,24,F
936683332,450000648,23,F
936683331,450000648,19,F
936683330,450000648,21,F
936683329,450000648,19,F
936683328,450000648,29,F
936683327,450000648,18,F
936683326,450000648,18,F
936683325,450000648,19,F
936683324,450000648,19,F
936683323,450000648,21,F
936683322,450000648,18,F
936683321,450000648,20,F
936683320,450000648,20,F
936683319,450000648,19,F
936683318,450000648,21,F
936683317,450000648,18,F
936683316,450000648,18,F
936683315,450000648,24,F
936683314,450000648,19,F
936683313,450000648,19,F
936683312,450000648,23,F
936683311,450000648,19,F
936683310,450000648,23,F
936683309,450000648,22,F
936683308,450000648,19,F
936683307,450000648,18,F
936683306,450000648,19,F
936683305,450000648,19,F
936683304,450000648,19,F
936683303,450000648,20,F
936683302,450000648,20,F
936683301,450000648,21,F
936683300,450000648,21,F
936683299,450000648,19,F
936683298,450000648,19,F
936683297,450000648,19,F
936683296,450000648,19,F
936683295,450000648,21,F
936683294,450000648,19,F
936683293,450000648,24,F
936683292,450000648,22,F
936683291,450000648,19,F
936683290,450000648,21,F
936683289,450000648,21,F
936683288,450000648,19,F
936683287,450000648,24,F
936683286,450000648,19,F
936683285,450000648,21,F
936683284,450000648,24,F
936683283,450000648,21,F
936683282,450000648,19,F
936683281,450000648,20,F
936683280,450000648,18,F
936683279,450000648,18,F
936683278,450000648,19,F
936683277,450000648,19,F
936683276,450000648,19,F
936683275,450000648,19,F
936683274,450000648,19,F
936683273,450000648,19,F
936683272,450000648,21,F
936683271,450000648,19,F
936683270,450000648,24,F
936683269,450000648,19,F
936683268,450000648,24,F
936683267,450000648,19,F
936683266,450000648,19,F
936683265,450000648,21,F
936683264,450000648,18,F
936683263,450000648,21,F
936683262,450000648,18,F
936683261,450000648,21,F
936683260,450000648,19,F
936683259,450000648,24,F
936683258,450000648,18,F
936683257,450000648,18,F
936683256,450000648,18,F
936683255,450000648,18,F
936683254,450000648,19,F
936683253,450000648,19,F
936683252,450000648,18,F
936683251,450000648,19,F
936683250,450000648,19,F
936683249,450000648,22,F
936683248,450000648,20,F
936683247,450000648,23,F
936683246,450000648,20,F
936683245,450000648,23,F
936683244,450000648,22,F
936683243,450000648,20,F
936683242,450000648,24,F
936683241,450000648,20,F
936683240,450000648,19,F
936683239,450000648,19,F
936683238,450000648,21,F
936683237,450000648,20,F
936683236,450000648,23,F
936683235,450000648,18,F
936683234,450000648,20,F
936683233,450000648,19,F
936683232,450000648,23,F
936683231,450000648,19,F
936683230,450000648,28,F
936683229,450000648,22,F
936683228,450000648,19,F
936683227,450000648,19,F
936683226,450000648,19,F
936683225,450000648,22,F
936683224,450000648,19,F
936683223,450000648,19,F
936683222,450000648,23,F
936683221,450000648,18,F
936683220,450000648,18,F
936683219,450000648,19,F
936683218,450000648,20,F
936683217,450000648,19,F
936683216,450000648,21,F
936683215,450000648,22,F
936683214,450000648,22,F
936683213,450000648,24,F
936683212,450000648,19,F
936683211,450000648,24,F
936683210,450000648,18,F
936683209,450000648,19,F
936683208,450000648,20,F
936683207,450000648,23,F
936683206,450000648,21,F
936683205,450000648,22,F
936683204,450000648,19,F
936683203,450000648,19,F
936683202,450000648,23,F
936683201,450000648,18,F
936683200,450000648,23,F
936683199,450000648,19,F
936683198,450000648,23,F
936683197,450000648,19,F
936683196,450000648,22,F
936683195,450000648,22,F
936683194,450000648,21,F
936683193,450000648,19,F
936683192,450000648,19,F
936683191,450000648,47,F
936683190,450000648,19,F
936683189,450000648,24,F
936683188,450000648,19,F
936683187,450000648,19,F
936683186,450000648,27,F
936683185,450000648,22,F
936683184,450000648,18,F
936683183,450000648,22,F
936683182,450000648,18,F
936683181,450000648,23,F
936683180,450000648,18,F
936683179,450000648,23,F
936683178,450000648,22,F
936683177,450000648,19,F
936683176,450000648,19,F
936683175,450000648,19,F
936683174,450000648,20,F
936683173,450000648,20,F
936683172,450000648,21,F
936683171,450000648,19,F
936683170,450000648,20,F
936683169,450000648,18,F
936683168,450000648,19,F
936683167,450000648,20,F
936683166,450000648,19,F
936683165,450000648,18,F
936683164,450000648,19,F
936683163,450000648,19,F
936683162,450000648,19,F
936683161,450000648,18,F
936683160,450000648,24,F
936683159,450000648,19,F
936683158,450000648,19,F
936683157,450000648,18,F
936683156,450000648,19,F
936683155,450000648,21,F
936683154,450000648,21,F
936683153,450000648,19,F
936683152,450000648,18,F
936683151,450000648,24,F
936683150,450000648,19,F
936683149,450000648,19,F
936683148,450000648,23,F
936683147,450000648,20,F
936683146,450000648,20,F
936683145,450000648,20,F
936683144,450000648,18,F
936683143,450000648,19,F
936683142,450000648,21,F
936683141,450000648,19,F
936683140,450000648,20,F
936683139,450000648,19,F
936683138,450000648,18,F
936683137,450000648,23,F
936683136,450000648,19,F
936683135,450000648,24,F
936683134,450000648,21,F
936683133,450000648,19,F
936683132,450000648,18,F
936683131,450000648,18,F
936683130,450000648,21,F
936683129,450000648,21,F
936683128,450000648,19,F
936683127,450000648,19,F
936683126,450000648,20,F
936683125,450000648,18,F
936683124,450000648,20,F
936683123,450000648,21,F
936683122,450000648,19,F
936683121,450000648,22,F
936683120,450000648,24,F
936683119,450000648,20,F
936683118,450000648,19,F
936683117,450000648,19,F
936683116,450000648,21,F
936683115,450000648,18,F
936683114,450000648,19,F
936683113,450000648,18,F
936683112,450000648,19,F
936683111,450000648,19,F
936683110,450000648,20,F
936683109,450000648,19,F
936683108,450000648,20,F
936683107,450000648,19,F
936683106,450000648,19,F
936683105,450000648,19,F
936683104,450000648,19,F
936683103,450000648,19,F
936683102,450000648,19,F
936683101,450000648,22,F
936683100,450000648,22,F
936683099,450000648,18,F
936683098,450000648,19,F
936683097,450000648,21,F
936683096,450000648,18,F
936683095,450000648,19,F
936683094,450000648,20,F
936683093,450000648,19,F
936683092,450000648,47,F
936683091,450000648,48,F
936683090,450000648,22,F
936683089,450000648,18,F
936683088,450000648,18,F
936683087,450000648,18,F
936683086,450000648,19,F
936683085,450000648,20,F
936683084,450000648,22,F
936683083,450000648,21,F
936683082,450000648,18,F
936683081,450000648,37,F
936683080,450000648,20,F
936683079,450000648,19,F
936683078,450000648,22,F
936683077,450000648,21,F
936683076,450000648,18,F
936683075,450000648,19,F
936683074,450000648,19,F
936683073,450000648,23,F
936683072,450000648,23,F
936683071,450000648,18,F
936683070,450000648,19,F
936683069,450000648,21,F
936683068,450000648,21,F
936683067,450000648,21,F
936683066,450000648,19,F
936683065,450000648,18,F
936683064,450000648,23,F
936683063,450000648,23,F
936683062,450000648,19,F
936683061,450000648,18,F
936683060,450000648,18,F
936683059,450000648,21,F
936683058,450000648,18,F
936683057,450000648,19,F
936683056,450000648,22,F
936683055,450000648,19,F
936683054,450000648,19,F
936683053,450000648,23,F
936683052,450000648,23,F
936683051,450000648,18,F
936683050,450000648,24,F
936683049,450000648,19,F
936683048,450000648,19,F
936683047,450000648,22,F
936683046,450000648,19,F
936683045,450000648,19,F
936683044,450000648,18,F
936683043,450000648,23,F
936683042,450000648,20,F
936683041,450000648,19,F
936683040,450000648,19,F
936683039,450000648,18,F
936683038,450000648,18,F
936683037,450000648,21,F
936683036,450000648,19,F
936683035,450000648,19,F
936683034,450000648,19,F
936683033,450000648,22,F
936683032,450000648,19,F
936683031,450000648,22,F
936683030,450000648,23,F
936683029,450000648,18,F
936683028,450000648,24,F
936683027,450000648,19,F
936683026,450000648,24,F
936683025,450000648,22,F
936683024,450000648,23,F
936683023,450000648,19,F
936683022,450000648,19,F
936683021,450000648,22,F
936683020,450000648,28,F
936683019,450000648,19,F
936683018,450000648,19,F
936683017,450000648,27,F
936683016,450000648,19,F
936683015,450000648,18,F
936683014,450000648,19,F
936683013,450000648,21,F
936683012,450000648,19,F
936683011,450000648,23,F
936683010,450000648,19,F
936683009,450000648,18,F
936683008,450000648,19,F
936683007,450000648,21,F
936683006,450000648,19,F
936683005,450000648,20,F
936683004,450000648,20,F
936683003,450000648,22,F
936683002,450000648,18,F
936683001,450000648,18,F
936683000,450000648,22,F
936682999,450000648,19,F
936682998,450000648,19,F
936682997,450000648,19,F
936682996,450000648,18,F
936682995,450000648,19,F
936682994,450000648,18,F
936682993,450000648,18,F
936682992,450000648,19,F
936682991,450000648,21,F
936682990,450000648,20,F
936682989,450000648,23,F
936682988,450000648,19,F
936682987,450000648,18,F
936682986,450000648,20,F
936682985,450000648,19,F
936682984,450000648,19,F
936682983,450000648,24,F
936682982,450000648,19,F
936682981,450000648,18,F
936682980,450000648,24,F
936682979,450000648,21,F
936682978,450000648,20,F
936682977,450000648,22,F
936682976,450000648,22,F
936682975,450000648,18,F
936682974,450000648,19,F
936682973,450000648,18,F
936682972,450000648,18,F
936682971,450000648,20,F
936682970,450000648,19,F
936682969,450000648,21,F
936682968,450000648,19,F
936682967,450000648,20,F
936682966,450000648,20,F
936682965,450000648,19,F
936682964,450000648,18,F
936682963,450000648,19,F
936682962,450000648,19,F
936682961,450000648,18,F
936682960,450000648,19,F
936682959,450000648,18,F
936682958,450000648,19,F
936682957,450000648,19,F
936682956,450000648,18,F
936682955,450000648,19,F
936682954,450000648,22,F
936682953,450000648,18,F
936682952,450000648,18,F
936682951,450000648,19,F
936682950,450000648,23,F
936682949,450000648,20,F
936682948,450000648,24,F
936682947,450000648,22,F
936682946,450000648,23,F
936682945,450000648,22,F
936682944,450000648,23,F
936682943,450000648,20,F
936682942,450000648,23,F
936682941,450000648,23,F
936682940,450000648,21,F
936682939,450000648,19,F
936682938,450000648,19,F
936682937,450000648,19,F
936682936,450000648,22,F
936682935,450000648,19,F
936682934,450000648,18,F
936682933,450000648,19,F
936682932,450000648,18,F
936682931,450000648,18,F
936682930,450000648,23,F
936682929,450000648,18,F
936682928,450000648,18,F
936682927,450000648,17,F
936682926,450000648,17,F
936682925,450000648,17,F
936682924,450000648,17,F
936682923,450000648,17,F
936682922,450000648,17,F
936682921,450000648,17,F
936682920,450000648,17,F
936682919,450000648,23,M
936682918,450000648,24,M
936682917,450000648,22,M
936682916,450000648,19,M
936682915,450000648,21,M
936682914,450000648,24,M
936682913,450000648,19,M
936682912,450000648,19,M
936682911,450000648,19,M
936682910,450000648,20,M
936682909,450000648,19,M
936682908,450000648,23,M
936682907,450000648,20,M
936682906,450000648,18,M
936682905,450000648,19,M
936682904,450000648,23,M
936682903,450000648,24,M
936682902,450000648,19,M
936682901,450000648,19,M
936682900,450000648,19,M
936682899,450000648,18,M
936682898,450000648,19,M
936682897,450000648,29,M
936682896,450000648,22,M
936682895,450000648,22,M
936682894,450000648,23,M
936682893,450000648,23,M
936682892,450000648,19,M
936682891,450000648,19,M
936682890,450000648,21,M
936682889,450000648,20,M
936682888,450000648,19,M
936682887,450000648,20,M
936682886,450000648,19,M
936682885,450000648,19,M
936682884,450000648,21,M
936682883,450000648,21,M
936682882,450000648,20,M
936682881,450000648,18,M
936682880,450000648,18,M
936682879,450000648,24,M
936682878,450000648,23,M
936682877,450000648,19,M
936682876,450000648,29,M
936682875,450000648,19,M
936682874,450000648,18,M
936682873,450000648,20,M
936682872,450000648,19,M
936682871,450000648,30,M
936682870,450000648,19,M
936682869,450000648,21,M
936682868,450000648,19,M
936682867,450000648,22,M
936682866,450000648,18,M
936682865,450000648,19,M
936682864,450000648,19,M
936682863,450000648,18,M
936682862,450000648,21,M
936682861,450000648,19,M
936682860,450000648,19,M
936682859,450000648,20,M
936682858,450000648,22,M
936682857,450000648,21,M
936682856,450000648,21,M
936682855,450000648,19,M
936682854,450000648,23,M
936682853,450000648,19,M
936682852,450000648,19,M
936682851,450000648,19,M
936682850,450000648,18,M
936682849,450000648,19,M
936682848,450000648,19,M
936682847,450000648,19,M
936682846,450000648,19,M
936682845,450000648,34,M
936682844,450000648,18,M
936682843,450000648,29,M
936682842,450000648,19,M
936682841,450000648,20,M
936682840,450000648,18,M
936682839,450000648,22,M
936682838,450000648,19,M
936682837,450000648,20,M
936682836,450000648,23,M
936682835,450000648,19,M
936682834,450000648,19,M
936682833,450000648,18,M
936682832,450000648,18,M
936682831,450000648,24,M
936682830,450000648,18,M
936682829,450000648,19,M
936682828,450000648,22,M
936682827,450000648,20,M
936682826,450000648,19,M
936682825,450000648,22,M
936682824,450000648,20,M
936682823,450000648,19,M
936682822,450000648,20,M
936682821,450000648,19,M
936682820,450000648,19,M
936682819,450000648,21,M
936682818,450000648,27,M
936682817,450000648,18,M
936682816,450000648,19,M
936682815,450000648,20,M
936682814,450000648,19,M
936682813,450000648,20,M
936682812,450000648,21,M
936682811,450000648,19,M
936682810,450000648,19,M
936682809,450000648,21,M
936682808,450000648,19,M
936682807,450000648,24,M
936682806,450000648,18,M
936682805,450000648,19,M
936682804,450000648,20,M
936682803,450000648,18,M
936682802,450000648,22,M
936682801,450000648,24,M
936682800,450000648,42,M
936682799,450000648,19,M
936682798,450000648,24,M
936682797,450000648,19,M
936682796,450000648,19,M
936682795,450000648,21,M
936682794,450000648,23,M
936682793,450000648,18,M
936682792,450000648,20,M
936682791,450000648,18,M
936682790,450000648,21,M
936682789,450000648,20,M
936682788,450000648,22,M
936682787,450000648,19,M
936682786,450000648,19,M
936682785,450000648,19,M
936682784,450000648,23,M
936682783,450000648,18,M
936682782,450000648,24,M
936682781,450000648,22,M
936682780,450000648,23,M
936682779,450000648,19,M
936682778,450000648,19,M
936682777,450000648,19,M
936682776,450000648,20,M
936682775,450000648,19,M
936682774,450000648,19,M
936682773,450000648,19,M
936682772,450000648,23,M
936682771,450000648,20,M
936682770,450000648,24,M
936682769,450000648,21,M
936682768,450000648,23,M
936682767,450000648,24,M
936682766,450000648,18,M
936682765,450000648,24,M
936682764,450000648,21,M
936682763,450000648,21,M
936682762,450000648,18,M
936682761,450000648,23,M
936682760,450000648,20,M
936682759,450000648,19,M
936682758,450000648,19,M
936682757,450000648,23,M
936682756,450000648,24,M
936682755,450000648,23,M
